START2_OP020_V_1angle,START2_OP020_V_1torque,START2_OP020_V_2angle,START2_OP020_V_2torque,START2_OP040_Vision_cosseprog,START2_OP050_Vision_paliermodel,START2_OP050_Vision_palierpresencedouille,START2_OP060_Vision_tirantcouleur,START2_OP070_V_1angle,START2_OP070_V_1prog,START2_OP070_V_1torque,START2_OP070_V_2angle,START2_OP070_V_2prog,START2_OP070_V_2torque,START2_OP080_Vision_rondelleprog,START2_OP090_MaxMidForceLimit,START2_OP090_MinMidForceLimit,START2_OP090_SnapRingFinalStroke,START2_OP090_SnapRingMidPointForce,START2_OP090_SnapRingPeakForce,START2_OP090_StartLinePeakForce,START2_OP100_Capuchon_insertionmesure,START2_OP110_Vissage_M8angle,START2_OP110_Vissage_M8prog,START2_OP110_Vissage_M8torque,START2_OP120_RodageI_mesure,START2_OP120_RodageU_mesure
31.6,3.79,30.2,3.79,700.0,2.0,1.0,1.0,155.8,7.0,6.44,152.6,7.0,6.4,7.0,140.0,50.0,11.49,63.03,131.2,28.05,0.41,23.5,1.0,12.26,118.38,11.97
29.9,3.78,45.8,3.78,1300.0,2.0,1.0,1.0,143.6,7.0,6.4,151.3,7.0,6.41,13.0,140.0,50.0,11.86,85.36,197.01,27.22,0.23,15.9,1.0,12.13,128.41,11.97
29.2,3.75,31.3,3.78,1300.0,2.0,1.0,1.0,123.6,7.0,6.4,129.1,7.0,6.41,13.0,140.0,50.0,11.81,67.53,115.46,11.45,0.22,15.2,1.0,12.2,120.34,11.97
50.5,3.76,41.7,3.76,300.0,1.0,1.0,2.0,105.7,8.0,6.6,121.3,8.0,6.62,3.0,140.0,50.0,11.79,105.93,183.68,35.1,0.54,31.8,2.0,9.54,130.06,11.97
39.3,3.75,28.6,3.77,1300.0,2.0,1.0,1.0,156.0,7.0,6.42,160.4,7.0,6.42,13.0,140.0,50.0,11.77,121.43,198.33,36.17,0.23,12.7,1.0,12.19,121.99,11.97
51.2,3.78,50.2,3.77,300.0,1.0,1.0,2.0,117.6,8.0,6.61,107.9,8.0,6.6,3.0,140.0,50.0,11.83,82.73,208.08,22.35,0.55,33.5,2.0,9.63,144.53,11.97
39.7,3.76,37.5,3.78,1300.0,2.0,1.0,1.0,153.8,7.0,6.44,147.1,7.0,6.4,13.0,140.0,50.0,11.74,92.03,172.19,22.08,0.23,18.2,1.0,12.32,117.63,11.97
40.9,3.75,24.3,3.8,1000.0,2.0,1.0,1.0,128.7,7.0,6.42,141.8,7.0,6.4,10.0,140.0,50.0,12.3,104.13,191.94,35.06,0.6,16.7,1.0,12.12,118.18,11.97
39.9,3.79,29.1,3.79,700.0,2.0,1.0,1.0,139.8,7.0,6.41,151.7,7.0,6.4,7.0,140.0,50.0,11.67,60.77,137.47,39.38,0.41,17.3,1.0,12.25,114.6,11.97
31.9,3.78,39.4,3.77,1300.0,2.0,1.0,1.0,137.9,7.0,6.4,140.3,7.0,6.43,13.0,140.0,50.0,11.86,66.19,99.25,11.61,0.23,9.6,1.0,12.16,120.98,11.97
43.0,3.79,37.7,3.81,1300.0,2.0,1.0,1.0,149.1,7.0,6.43,144.1,7.0,6.42,13.0,140.0,50.0,11.83,67.59,108.93,9.86,0.23,13.4,1.0,12.17,121.72,11.97
25.5,3.78,33.0,3.79,1300.0,2.0,1.0,1.0,152.9,7.0,6.4,147.4,7.0,6.41,13.0,140.0,50.0,11.77,86.77,191.84,25.78,0.23,14.8,1.0,12.17,115.31,11.98
29.3,3.78,36.5,3.76,1300.0,2.0,1.0,1.0,136.5,7.0,6.42,176.4,7.0,6.43,13.0,140.0,50.0,11.69,72.85,134.52,20.89,0.23,21.9,1.0,12.15,119.99,11.97
48.9,3.78,42.0,3.77,400.0,1.0,1.0,2.0,105.1,8.0,6.62,120.6,8.0,6.6,4.0,140.0,50.0,11.74,74.89,178.91,21.51,0.43,50.3,1.0,12.09,130.63,11.97
32.9,3.77,37.3,3.77,1100.0,2.0,1.0,1.0,141.9,7.0,6.41,153.7,7.0,6.4,11.0,150.0,50.0,11.48,105.87,190.06,65.34,0.13,13.0,1.0,12.12,123.73,11.97
39.0,3.77,33.9,3.8,1300.0,2.0,1.0,1.0,163.7,7.0,6.44,147.3,7.0,6.41,13.0,140.0,50.0,11.74,90.02,175.3,25.51,0.23,12.2,1.0,12.28,117.49,11.97
51.4,3.77,48.7,3.77,300.0,1.0,1.0,2.0,106.6,8.0,6.61,123.9,8.0,6.6,3.0,140.0,50.0,11.49,83.38,172.6,22.27,0.55,39.1,2.0,9.53,136.07,11.97
31.6,3.81,35.8,3.81,700.0,2.0,1.0,1.0,149.0,7.0,6.4,145.0,7.0,6.41,7.0,140.0,50.0,11.66,63.74,146.35,49.57,0.41,13.5,1.0,12.16,118.51,11.97
50.0,3.78,47.8,3.79,400.0,1.0,1.0,2.0,104.1,8.0,6.62,111.1,8.0,6.6,4.0,140.0,50.0,11.74,74.2,161.9,25.71,0.42,53.5,1.0,12.14,126.46,11.99
24.3,3.77,40.0,3.77,700.0,2.0,1.0,1.0,159.7,7.0,6.41,162.3,7.0,6.43,7.0,140.0,50.0,11.6,77.9,128.53,29.75,0.41,21.6,1.0,12.18,119.17,11.97
36.4,3.78,45.8,3.77,1000.0,2.0,1.0,1.0,132.8,7.0,6.4,162.6,7.0,6.41,10.0,150.0,50.0,11.49,96.44,192.27,83.22,0.58,12.8,1.0,12.2,121.62,11.97
29.9,3.82,45.0,3.79,7.0,2.0,1.0,1.0,147.3,7.0,6.42,142.2,7.0,6.4,7.0,140.0,50.0,11.57,61.78,136.4,22.94,0.41,17.4,1.0,12.16,109.6,11.97
49.6,3.75,55.7,3.77,300.0,1.0,1.0,2.0,108.8,8.0,6.63,116.1,8.0,6.62,3.0,140.0,50.0,12.31,117.88,204.16,35.21,0.55,35.9,2.0,9.55,131.83,11.97
37.8,3.75,31.2,3.77,1300.0,2.0,1.0,1.0,152.3,7.0,6.42,135.8,7.0,6.41,13.0,140.0,50.0,11.93,72.0,105.43,20.67,0.23,12.0,1.0,12.21,115.75,11.97
52.6,3.75,51.9,3.77,300.0,1.0,1.0,2.0,100.6,8.0,6.61,114.4,8.0,6.61,3.0,140.0,50.0,11.88,80.72,201.48,23.92,0.55,34.4,2.0,9.55,135.65,11.97
30.9,3.8,37.8,3.79,1000.0,2.0,1.0,1.0,146.4,7.0,6.44,128.0,7.0,6.42,10.0,140.0,50.0,11.67,77.82,156.43,33.38,0.6,13.6,1.0,12.17,116.06,11.97
32.4,3.78,28.7,3.78,700.0,2.0,1.0,1.0,149.0,7.0,6.42,174.7,7.0,6.42,7.0,140.0,50.0,11.49,58.52,144.42,51.66,0.41,26.6,1.0,12.23,114.32,11.97
44.6,3.81,38.2,3.77,700.0,2.0,1.0,1.0,145.3,7.0,6.4,137.9,7.0,6.41,7.0,140.0,50.0,11.38,63.12,137.42,27.34,0.41,17.8,1.0,12.11,115.55,11.97
37.9,3.75,36.8,3.79,1300.0,2.0,1.0,1.0,148.8,7.0,6.42,125.8,7.0,6.42,13.0,140.0,50.0,11.88,70.11,139.97,16.67,0.23,13.6,1.0,12.15,120.63,11.97
48.7,3.77,47.8,3.77,300.0,1.0,1.0,2.0,113.1,8.0,6.62,106.1,8.0,6.61,3.0,140.0,50.0,11.7,87.06,197.26,39.07,0.55,31.7,2.0,9.57,131.36,11.97
34.8,3.77,44.1,3.78,700.0,2.0,1.0,1.0,154.4,7.0,6.42,148.2,7.0,6.41,7.0,140.0,50.0,11.6,67.69,130.42,25.07,0.41,15.6,1.0,12.22,118.87,11.97
45.1,3.77,51.6,3.77,4.0,1.0,1.0,2.0,96.7,8.0,6.61,117.2,8.0,6.6,4.0,150.0,50.0,11.94,109.89,183.93,36.95,0.4,49.4,1.0,12.06,139.93,11.97
52.8,3.78,52.0,3.76,30.0,1.0,1.0,2.0,105.5,8.0,6.65,104.9,8.0,6.6,3.0,140.0,50.0,11.7,87.77,195.42,40.74,0.55,33.8,2.0,9.55,125.04,11.97
36.0,3.78,42.4,3.76,1300.0,2.0,1.0,1.0,130.0,7.0,6.41,149.3,7.0,6.42,13.0,140.0,50.0,11.93,72.66,120.17,21.85,0.23,14.8,1.0,12.17,122.05,11.97
27.9,3.81,39.0,3.77,70.0,2.0,1.0,1.0,147.4,7.0,6.42,163.7,7.0,6.42,7.0,140.0,50.0,12.45,72.64,131.72,17.95,0.42,19.0,1.0,12.1,115.96,11.97
35.9,3.76,30.7,3.79,1300.0,2.0,1.0,1.0,130.4,7.0,6.4,169.0,7.0,6.4,13.0,140.0,50.0,11.74,92.92,185.26,24.11,0.22,16.9,1.0,12.26,125.77,11.97
39.5,3.77,35.3,3.8,1300.0,2.0,1.0,1.0,147.1,7.0,6.4,148.6,7.0,6.41,13.0,140.0,50.0,11.92,70.16,111.33,14.5,0.23,28.4,1.0,12.14,130.29,11.97
30.6,3.79,42.8,3.78,700.0,2.0,1.0,1.0,154.1,7.0,6.4,143.8,7.0,6.4,7.0,140.0,50.0,11.59,67.44,133.68,31.95,0.41,14.1,1.0,12.17,120.52,11.97
42.7,3.76,33.3,3.77,700.0,2.0,1.0,1.0,138.0,7.0,6.42,139.2,7.0,6.43,7.0,140.0,50.0,12.46,77.19,141.49,26.54,0.42,32.0,1.0,12.22,120.08,11.97
32.4,3.77,33.2,3.77,1000.0,2.0,1.0,1.0,157.2,7.0,6.42,146.8,7.0,6.4,10.0,140.0,50.0,11.88,92.3,219.29,29.69,0.6,22.4,1.0,12.18,121.05,11.97
40.6,3.76,37.2,3.78,1300.0,2.0,1.0,1.0,156.0,7.0,6.43,136.9,7.0,6.41,13.0,140.0,50.0,11.88,73.39,119.91,16.13,0.23,24.4,1.0,12.22,127.42,11.97
29.8,3.83,40.1,3.78,1300.0,2.0,1.0,1.0,154.5,7.0,6.44,162.3,7.0,6.42,13.0,140.0,50.0,11.91,66.01,115.14,10.91,0.23,16.7,1.0,12.13,116.71,11.97
29.8,3.8,40.1,3.78,1300.0,2.0,1.0,1.0,155.3,7.0,6.42,147.8,7.0,6.43,13.0,140.0,50.0,11.8,99.46,179.47,25.03,0.23,15.1,1.0,12.27,120.31,11.97
27.0,3.79,45.9,3.78,1300.0,2.0,1.0,1.0,153.6,7.0,6.4,128.0,7.0,6.42,13.0,140.0,50.0,11.86,67.49,149.0,15.19,0.23,15.2,1.0,12.23,113.22,11.97
24.3,3.77,42.7,3.77,1300.0,2.0,1.0,1.0,130.1,7.0,6.42,153.6,7.0,6.4,13.0,140.0,50.0,11.88,78.48,177.67,21.62,0.23,18.6,1.0,12.13,117.02,11.97
37.5,3.76,37.9,3.77,4.0,1.0,1.0,2.0,102.1,8.0,6.62,126.7,8.0,6.61,4.0,140.0,50.0,11.82,81.22,182.64,25.79,0.42,53.8,1.0,12.09,139.3,11.97
55.5,3.77,37.4,3.78,300.0,1.0,1.0,2.0,105.6,8.0,6.62,122.4,8.0,6.61,3.0,140.0,50.0,11.77,105.65,178.16,32.85,0.54,37.5,2.0,9.64,137.9,11.98
51.8,3.78,49.4,3.77,300.0,1.0,1.0,2.0,101.9,8.0,6.62,102.2,8.0,6.61,3.0,140.0,50.0,11.86,94.29,211.68,33.42,0.54,31.3,2.0,9.55,138.03,11.97
44.2,3.77,46.1,3.77,1500.0,2.0,2.0,1.0,104.0,8.0,6.61,108.4,8.0,6.6,15.0,140.0,50.0,11.76,77.39,178.35,28.87,0.49,27.0,1.0,12.19,117.45,11.97
34.4,3.78,37.1,3.77,300.0,1.0,1.0,2.0,103.0,8.0,6.62,111.1,8.0,6.61,3.0,140.0,50.0,11.83,89.4,204.4,25.76,0.54,31.8,2.0,9.63,133.26,11.97
52.5,3.78,41.5,3.78,300.0,1.0,1.0,2.0,123.7,8.0,6.61,113.9,8.0,6.62,3.0,140.0,50.0,11.79,107.75,183.86,39.15,0.52,34.0,2.0,9.72,136.39,11.97
29.1,3.76,42.8,3.77,700.0,2.0,1.0,1.0,145.9,7.0,6.4,154.2,7.0,6.42,7.0,140.0,50.0,11.7,70.44,141.63,31.17,0.41,20.8,1.0,12.26,117.38,11.97
31.0,3.75,45.4,3.79,1300.0,2.0,1.0,1.0,137.8,7.0,6.41,180.0,7.0,6.44,13.0,140.0,50.0,11.75,86.72,170.89,23.56,0.23,13.4,1.0,12.3,118.15,11.97
51.4,3.81,49.3,3.77,300.0,1.0,1.0,2.0,105.7,8.0,6.62,119.3,8.0,6.61,3.0,140.0,50.0,11.6,83.18,128.69,26.92,0.55,37.6,2.0,9.62,133.58,11.97
51.4,3.79,50.8,3.77,300.0,1.0,1.0,2.0,114.0,8.0,6.62,116.0,8.0,6.6,3.0,140.0,50.0,11.77,104.38,182.96,40.92,0.54,32.5,2.0,9.5,130.26,11.97
47.8,3.77,39.8,3.77,300.0,1.0,1.0,2.0,97.0,8.0,6.6,99.7,8.0,6.6,3.0,140.0,50.0,11.47,89.71,195.22,23.98,0.54,33.4,2.0,9.58,128.16,11.97
32.6,3.75,31.1,3.78,1300.0,2.0,1.0,1.0,165.3,7.0,6.42,152.4,7.0,6.41,13.0,140.0,50.0,11.75,95.0,175.07,23.66,0.22,17.3,1.0,12.13,124.1,11.97
52.5,3.75,54.2,3.77,300.0,1.0,1.0,2.0,97.5,8.0,6.62,120.6,8.0,6.61,3.0,140.0,50.0,11.82,92.26,212.05,25.96,0.55,35.8,2.0,9.57,143.96,11.97
41.0,3.78,33.5,3.8,1300.0,2.0,1.0,1.0,164.5,7.0,6.42,114.8,7.0,6.41,13.0,140.0,50.0,11.86,66.77,109.62,9.55,0.22,16.0,1.0,12.24,116.3,11.97
46.8,3.77,37.4,3.76,1000.0,2.0,1.0,1.0,139.6,7.0,6.42,109.8,7.0,6.4,10.0,140.0,50.0,11.13,82.54,199.56,53.61,0.59,23.7,1.0,12.24,125.69,11.97
52.0,3.77,51.9,3.78,300.0,1.0,1.0,2.0,106.2,8.0,6.62,102.4,8.0,6.6,3.0,140.0,50.0,11.79,74.91,154.85,22.88,0.54,28.2,2.0,9.51,137.36,11.97
34.3,3.75,47.4,3.79,300.0,1.0,1.0,2.0,103.2,8.0,6.61,127.5,8.0,6.61,3.0,140.0,50.0,11.89,89.39,210.4,25.82,0.55,36.4,2.0,9.6,143.83,11.97
31.2,3.79,35.5,3.79,1000.0,2.0,1.0,1.0,138.7,7.0,6.42,146.6,7.0,6.4,10.0,140.0,50.0,11.6,61.99,130.17,46.9,0.6,14.7,1.0,12.26,121.76,11.97
44.5,3.79,37.4,3.79,1000.0,2.0,1.0,1.0,131.9,7.0,6.41,137.7,7.0,6.4,10.0,150.0,50.0,11.5,93.05,182.68,78.43,0.58,12.2,1.0,12.12,123.2,11.97
49.1,3.77,42.5,3.77,400.0,1.0,1.0,2.0,119.3,8.0,6.6,112.3,8.0,6.6,4.0,140.0,50.0,11.73,76.6,167.17,31.72,0.42,53.6,1.0,12.08,138.9,11.98
41.7,3.75,49.2,3.77,300.0,1.0,1.0,2.0,93.1,8.0,6.64,110.2,8.0,6.61,3.0,140.0,50.0,11.79,104.03,180.23,39.66,0.53,32.4,2.0,9.62,133.21,11.97
48.2,3.81,34.6,3.77,1000.0,2.0,1.0,1.0,122.7,7.0,6.4,148.9,7.0,6.43,10.0,140.0,50.0,11.79,110.66,192.34,46.0,0.58,10.9,1.0,12.3,118.79,11.97
49.8,3.77,34.2,3.78,1000.0,2.0,1.0,1.0,151.7,7.0,6.4,152.2,7.0,6.42,10.0,150.0,50.0,11.49,114.3,185.53,75.83,0.58,17.7,1.0,12.16,121.93,11.97
33.7,3.8,46.0,3.78,1100.0,2.0,1.0,1.0,156.6,7.0,6.41,148.8,7.0,6.43,11.0,150.0,50.0,11.49,107.64,193.72,57.82,0.12,15.1,1.0,12.19,132.47,11.97
49.9,3.76,49.1,3.77,300.0,1.0,1.0,2.0,121.7,8.0,6.62,120.9,8.0,6.61,3.0,140.0,50.0,11.8,110.73,189.95,44.16,0.53,36.2,2.0,9.54,140.55,11.98
34.0,3.75,37.3,3.77,700.0,2.0,1.0,1.0,141.1,7.0,6.42,144.2,7.0,6.4,7.0,140.0,50.0,11.63,81.48,133.63,43.38,0.42,20.2,1.0,12.11,117.68,11.97
43.3,3.79,44.8,3.79,1300.0,2.0,1.0,1.0,132.0,7.0,6.41,152.8,7.0,6.41,13.0,140.0,50.0,11.92,84.23,192.29,26.45,0.23,16.4,1.0,12.18,120.99,11.97
35.6,3.75,44.8,3.77,1100.0,2.0,1.0,1.0,146.7,7.0,6.42,136.1,7.0,6.43,11.0,140.0,50.0,11.91,80.92,165.6,25.52,0.12,27.9,1.0,12.08,125.1,11.97
28.8,3.75,43.5,3.75,1300.0,2.0,1.0,1.0,131.2,7.0,6.42,150.2,7.0,6.42,13.0,140.0,50.0,11.9,70.38,124.4,13.06,0.23,12.6,1.0,12.2,118.77,11.97
31.3,3.75,37.4,3.76,70.0,2.0,1.0,1.0,133.5,7.0,6.42,138.3,7.0,6.4,7.0,140.0,50.0,11.59,67.18,122.16,19.35,0.41,17.1,1.0,12.12,119.0,11.97
48.0,3.78,56.5,3.78,300.0,1.0,1.0,2.0,96.5,8.0,6.6,121.5,8.0,6.6,3.0,140.0,50.0,11.83,106.46,199.93,27.77,0.55,29.3,2.0,9.62,135.76,11.97
29.4,3.79,41.2,3.79,1100.0,2.0,1.0,1.0,146.5,7.0,6.41,131.4,7.0,6.41,11.0,150.0,50.0,11.49,106.78,194.48,44.85,0.12,22.0,1.0,12.22,141.19,11.97
38.6,3.78,44.4,3.79,300.0,1.0,1.0,2.0,104.9,8.0,6.62,116.5,8.0,6.6,3.0,140.0,50.0,11.75,104.1,179.58,54.22,0.55,30.4,2.0,9.52,130.52,11.97
51.2,3.75,48.3,3.77,300.0,1.0,1.0,2.0,96.2,8.0,6.64,115.4,8.0,6.6,3.0,140.0,50.0,11.88,99.26,203.27,25.39,0.54,29.9,2.0,9.52,133.08,11.97
52.3,3.78,45.0,3.77,300.0,1.0,1.0,2.0,110.8,8.0,6.62,138.5,8.0,6.62,3.0,140.0,50.0,11.73,88.07,190.93,29.12,0.55,31.3,2.0,9.51,130.18,11.97
34.9,3.79,39.7,3.77,1100.0,2.0,1.0,1.0,136.7,7.0,6.41,143.6,7.0,6.4,11.0,140.0,50.0,12.04,97.7,209.73,34.06,0.13,9.5,1.0,12.16,127.41,11.97
35.9,3.75,42.0,3.75,300.0,1.0,1.0,2.0,95.5,8.0,6.62,105.6,8.0,6.6,3.0,140.0,50.0,11.52,78.18,143.34,16.66,0.55,37.6,2.0,9.61,138.96,11.97
37.8,3.75,33.9,3.77,700.0,2.0,1.0,1.0,146.7,7.0,6.42,144.4,7.0,6.4,7.0,140.0,50.0,11.53,64.59,130.78,21.78,0.41,15.1,1.0,12.14,113.03,11.97
28.8,3.81,47.3,3.77,1300.0,2.0,1.0,1.0,156.1,7.0,6.41,141.2,7.0,6.41,13.0,140.0,50.0,12.11,73.96,185.92,18.44,0.23,8.8,1.0,12.28,124.85,11.97
47.1,3.77,41.4,3.79,300.0,1.0,1.0,2.0,96.2,8.0,6.6,115.9,8.0,6.6,3.0,140.0,50.0,11.46,86.19,166.95,23.03,0.55,41.0,2.0,9.68,135.38,11.97
26.3,3.77,39.9,3.75,1300.0,2.0,1.0,1.0,146.8,7.0,6.4,141.2,7.0,6.42,13.0,140.0,50.0,11.7,92.54,187.51,30.85,0.23,13.2,1.0,12.16,121.19,11.97
40.6,3.76,44.0,3.79,1300.0,2.0,1.0,1.0,129.8,7.0,6.42,147.6,7.0,6.42,13.0,140.0,50.0,11.91,79.12,182.95,24.42,0.23,12.8,1.0,12.32,122.32,11.97
29.8,3.76,43.1,3.78,700.0,2.0,1.0,1.0,148.5,7.0,6.4,141.2,7.0,6.42,7.0,140.0,50.0,11.59,71.33,126.09,26.31,0.41,14.9,1.0,12.16,117.71,11.97
37.8,3.79,35.2,3.79,70.0,2.0,1.0,1.0,139.3,7.0,6.44,145.7,7.0,6.41,7.0,140.0,50.0,11.69,77.41,133.65,42.21,0.41,25.6,1.0,12.21,122.97,11.97
47.8,3.77,47.4,3.78,30.0,1.0,1.0,2.0,115.6,8.0,6.62,125.4,8.0,6.61,3.0,140.0,50.0,11.76,83.57,171.3,34.49,0.55,32.1,2.0,9.56,130.71,11.97
35.7,3.76,36.9,3.76,4.0,1.0,1.0,2.0,94.3,8.0,6.62,113.2,8.0,6.6,4.0,140.0,50.0,11.78,68.83,114.68,22.54,0.42,58.0,1.0,12.03,133.92,11.98
30.2,3.78,38.9,3.77,1300.0,2.0,1.0,1.0,146.8,7.0,6.42,151.9,7.0,6.41,13.0,140.0,50.0,11.92,76.25,149.7,24.86,0.23,14.8,1.0,12.15,114.03,11.97
47.8,3.77,39.9,3.77,4.0,1.0,1.0,2.0,107.3,8.0,6.62,113.1,8.0,6.62,4.0,140.0,50.0,11.76,79.43,172.37,25.72,0.42,51.1,1.0,12.11,141.61,11.97
28.2,3.76,41.6,3.78,1300.0,2.0,1.0,1.0,155.0,7.0,6.44,149.4,7.0,6.43,13.0,140.0,50.0,11.86,68.74,114.21,10.93,0.23,19.4,1.0,12.14,117.89,11.97
30.1,3.78,37.5,3.79,1300.0,2.0,1.0,1.0,126.5,7.0,6.4,161.6,7.0,6.41,13.0,140.0,50.0,11.84,85.95,192.18,26.46,0.22,12.4,1.0,12.17,119.02,11.97
34.0,3.75,32.9,3.8,1300.0,2.0,1.0,1.0,131.0,7.0,6.42,115.8,7.0,6.42,13.0,140.0,50.0,11.91,70.96,121.14,19.15,0.23,12.3,1.0,12.26,117.22,11.97
40.5,3.77,35.4,3.79,700.0,2.0,1.0,1.0,144.6,7.0,6.41,141.9,7.0,6.42,7.0,140.0,50.0,11.63,81.41,140.29,30.07,0.41,19.5,1.0,12.23,112.36,11.97
40.1,3.78,52.3,3.79,400.0,1.0,1.0,2.0,114.1,8.0,6.64,124.2,8.0,6.62,4.0,140.0,50.0,12.11,91.6,173.86,22.91,0.42,65.5,1.0,12.02,199.34,5.46
30.4,3.78,38.1,3.77,700.0,2.0,1.0,1.0,156.7,7.0,6.42,148.8,7.0,6.42,7.0,140.0,50.0,11.58,69.79,126.24,28.47,0.41,16.6,1.0,12.21,112.5,11.97
36.7,3.77,47.5,3.8,300.0,1.0,1.0,2.0,98.2,8.0,6.61,121.4,8.0,6.62,3.0,140.0,50.0,11.81,76.37,168.04,22.94,0.54,31.2,2.0,9.53,130.86,11.97
40.2,3.75,48.3,3.78,300.0,1.0,1.0,2.0,94.5,8.0,6.62,107.1,8.0,6.6,3.0,140.0,50.0,11.79,93.37,186.35,32.67,0.55,29.4,2.0,9.68,134.09,11.97
40.7,3.77,38.1,3.79,1300.0,2.0,1.0,1.0,142.3,7.0,6.42,144.2,7.0,6.4,13.0,140.0,50.0,12.45,76.35,105.45,52.28,0.23,17.1,1.0,12.15,121.75,11.97
38.3,3.76,52.8,3.78,300.0,1.0,1.0,2.0,105.5,8.0,6.61,102.4,8.0,6.61,3.0,140.0,50.0,11.82,68.55,148.95,18.92,0.54,35.2,2.0,9.54,125.93,11.97
38.5,3.76,38.4,3.77,1300.0,2.0,1.0,1.0,140.1,7.0,6.42,132.8,7.0,6.44,13.0,140.0,50.0,11.72,86.91,181.51,25.06,0.22,15.7,1.0,12.25,113.92,11.97
44.0,3.77,40.5,3.77,700.0,2.0,1.0,1.0,143.2,7.0,6.42,147.5,7.0,6.4,7.0,140.0,50.0,11.58,66.86,139.53,35.06,0.41,12.5,1.0,12.24,110.51,11.97
42.2,3.77,32.9,3.75,700.0,2.0,1.0,1.0,158.9,7.0,6.42,159.1,7.0,6.4,7.0,140.0,50.0,11.56,64.99,140.01,22.52,0.41,19.5,1.0,12.13,109.08,11.97
47.2,3.76,46.8,3.77,300.0,1.0,1.0,2.0,113.7,8.0,6.64,131.9,8.0,6.6,3.0,140.0,50.0,11.72,81.9,187.75,32.27,0.55,32.7,2.0,9.61,131.18,11.97
52.4,3.77,51.3,3.77,300.0,1.0,1.0,2.0,122.7,8.0,6.6,116.0,8.0,6.62,3.0,140.0,50.0,11.79,104.04,188.59,35.11,0.53,34.4,2.0,9.54,132.28,11.97
46.4,3.75,34.8,3.77,1100.0,2.0,1.0,1.0,138.6,7.0,6.4,138.1,7.0,6.42,11.0,140.0,50.0,11.51,72.53,136.42,33.11,0.12,11.4,1.0,12.19,128.05,11.97
37.8,3.75,38.6,3.77,30.0,1.0,1.0,2.0,100.7,8.0,6.61,122.2,8.0,6.6,3.0,140.0,50.0,12.31,111.51,191.8,38.21,0.55,36.1,2.0,9.54,129.41,11.97
47.8,3.77,48.1,3.78,300.0,1.0,1.0,2.0,120.7,8.0,6.6,119.8,8.0,6.61,3.0,140.0,50.0,11.86,83.84,197.48,23.08,0.55,35.7,2.0,9.65,141.15,11.97
46.1,3.75,36.1,3.78,300.0,1.0,1.0,2.0,112.5,8.0,6.62,111.8,8.0,6.6,3.0,140.0,50.0,11.73,110.58,200.55,43.68,0.55,31.5,2.0,9.6,132.66,11.97
27.8,3.76,47.2,3.79,700.0,2.0,1.0,1.0,155.8,7.0,6.43,113.0,7.0,6.42,7.0,140.0,50.0,11.49,77.12,132.83,27.64,0.41,9.7,1.0,12.24,117.81,11.97
45.9,3.79,57.2,3.77,3.0,1.0,1.0,2.0,97.0,8.0,6.62,97.7,8.0,6.6,3.0,140.0,50.0,11.92,86.96,191.9,28.74,0.54,34.1,2.0,9.6,132.45,11.97
33.4,3.82,36.5,3.78,70.0,2.0,1.0,1.0,154.0,7.0,6.42,139.3,7.0,6.43,7.0,140.0,50.0,11.58,78.94,141.19,46.17,0.41,19.5,1.0,12.17,114.31,11.97
26.0,3.77,40.1,3.77,700.0,2.0,1.0,1.0,127.0,7.0,6.4,164.3,7.0,6.42,7.0,140.0,50.0,11.68,82.39,131.95,29.57,0.41,12.3,1.0,12.24,116.93,11.97
41.8,3.75,33.5,3.79,700.0,2.0,1.0,1.0,145.7,7.0,6.42,140.8,7.0,6.41,7.0,140.0,50.0,11.6,81.23,130.93,38.68,0.41,20.0,1.0,12.21,120.14,11.97
32.9,3.77,34.9,3.79,1300.0,2.0,1.0,1.0,136.6,7.0,6.43,137.7,7.0,6.41,13.0,140.0,50.0,11.92,76.93,155.93,22.52,0.23,22.5,1.0,12.14,114.29,11.97
32.5,3.79,33.2,3.79,1300.0,2.0,1.0,1.0,138.8,7.0,6.41,160.1,7.0,6.43,13.0,140.0,50.0,11.93,76.65,132.51,22.49,0.23,22.1,1.0,12.24,119.17,11.97
27.2,3.79,35.7,3.79,1300.0,2.0,1.0,1.0,128.1,7.0,6.42,136.0,7.0,6.41,13.0,140.0,50.0,11.75,85.92,183.1,28.52,0.23,11.5,1.0,12.2,112.34,11.97
34.5,3.77,44.2,3.79,300.0,1.0,1.0,2.0,103.5,8.0,6.64,93.8,8.0,6.6,3.0,140.0,50.0,11.81,111.63,183.66,41.04,0.53,35.0,2.0,9.52,140.34,11.97
32.2,3.79,32.9,3.75,1300.0,2.0,1.0,1.0,119.7,7.0,6.42,145.3,7.0,6.4,13.0,140.0,50.0,11.74,85.23,183.68,23.11,0.23,13.2,1.0,12.19,121.87,11.97
36.8,3.78,45.8,3.8,1000.0,2.0,1.0,1.0,110.4,7.0,6.41,169.3,7.0,6.4,10.0,140.0,50.0,11.42,85.17,184.35,21.71,0.59,18.2,1.0,12.11,112.74,11.97
38.5,3.79,37.6,3.78,700.0,2.0,1.0,1.0,137.9,7.0,6.42,170.5,7.0,6.4,7.0,140.0,50.0,11.54,76.29,122.54,43.64,0.41,18.1,1.0,12.15,112.62,11.97
26.2,3.76,43.2,3.79,700.0,2.0,1.0,1.0,136.1,7.0,6.42,148.9,7.0,6.41,7.0,140.0,50.0,11.67,77.77,141.42,29.31,0.41,13.3,1.0,12.3,113.51,11.97
