START2_OP020_V_1angle,START2_OP020_V_1torque,START2_OP020_V_2angle,START2_OP020_V_2torque,START2_OP040_Vision_cosseprog,START2_OP050_Vision_paliermodel,START2_OP050_Vision_palierpresencedouille,START2_OP060_Vision_tirantcouleur,START2_OP070_V_1angle,START2_OP070_V_1prog,START2_OP070_V_1torque,START2_OP070_V_2angle,START2_OP070_V_2prog,START2_OP070_V_2torque,START2_OP080_Vision_rondelleprog,START2_OP090_MaxMidForceLimit,START2_OP090_MinMidForceLimit,START2_OP090_SnapRingFinalStroke,START2_OP090_SnapRingMidPointForce,START2_OP090_SnapRingPeakForce,START2_OP090_StartLinePeakForce,START2_OP100_Capuchon_insertionmesure,START2_OP110_Vissage_M8angle,START2_OP110_Vissage_M8prog,START2_OP110_Vissage_M8torque,START2_OP120_RodageI_mesure,START2_OP120_RodageU_mesure
51.8,3.78,39.9,3.75,300.0,1.0,1.0,2.0,105.2,8.0,6.61,121.4,8.0,6.6,3.0,140.0,50.0,11.77,110.95,180.3,34.41,0.54,31.7,2.0,9.61,153.13,11.97
36.5,3.81,45.6,3.79,1000.0,2.0,1.0,1.0,137.0,7.0,6.42,130.7,7.0,6.43,10.0,150.0,50.0,11.49,103.06,190.68,71.21,0.58,17.7,1.0,12.14,128.2,11.97
31.0,3.8,44.7,3.78,1000.0,2.0,1.0,1.0,131.0,7.0,6.42,161.1,7.0,6.4,10.0,140.0,50.0,11.88,95.96,199.1,30.8,0.6,11.5,1.0,12.29,124.03,11.97
47.0,3.78,45.3,3.77,30.0,1.0,1.0,2.0,111.9,8.0,6.65,106.2,8.0,6.62,3.0,140.0,50.0,11.83,86.95,210.18,21.72,0.55,33.6,2.0,9.7,130.31,11.97
39.6,3.77,42.2,3.78,1300.0,2.0,1.0,1.0,124.5,7.0,6.42,134.5,7.0,6.42,13.0,140.0,50.0,11.88,70.54,112.33,16.01,0.23,16.7,1.0,12.17,124.82,11.97
40.5,3.78,42.4,3.76,1300.0,2.0,1.0,1.0,139.3,7.0,6.42,149.1,7.0,6.4,13.0,140.0,50.0,11.74,92.1,191.11,24.15,0.22,10.8,1.0,12.24,114.28,11.97
32.7,3.75,34.9,3.77,1300.0,2.0,1.0,1.0,143.6,7.0,6.42,133.8,7.0,6.42,13.0,140.0,50.0,11.74,106.79,196.07,27.95,0.22,16.4,1.0,12.18,116.34,11.97
42.4,3.78,40.8,3.77,1000.0,2.0,1.0,1.0,145.7,7.0,6.4,140.0,7.0,6.4,10.0,140.0,50.0,10.94,84.56,185.62,54.97,0.6,17.5,1.0,12.21,117.09,11.97
48.3,3.78,45.4,3.77,300.0,1.0,1.0,2.0,119.8,8.0,6.63,112.0,8.0,6.61,3.0,140.0,50.0,11.79,105.62,173.03,37.91,0.54,35.3,2.0,9.51,137.04,11.97
56.8,3.81,38.0,3.78,300.0,1.0,1.0,2.0,108.9,8.0,6.62,111.9,8.0,6.6,3.0,140.0,50.0,11.85,87.68,213.44,24.21,0.54,34.8,2.0,9.52,134.5,11.97
28.4,3.78,42.4,3.79,1000.0,2.0,1.0,1.0,149.6,7.0,6.43,136.4,7.0,6.41,10.0,140.0,50.0,11.84,85.99,199.74,26.67,0.59,15.3,1.0,12.14,119.99,11.97
48.6,3.78,38.4,3.78,300.0,1.0,1.0,2.0,95.3,8.0,6.62,108.0,8.0,6.6,3.0,140.0,50.0,11.75,97.5,184.9,33.72,0.55,32.3,2.0,9.52,128.69,11.98
33.4,3.81,29.6,3.79,70.0,2.0,1.0,1.0,156.3,7.0,6.4,124.0,7.0,6.4,7.0,140.0,50.0,11.53,79.83,126.34,28.54,0.4,20.9,1.0,12.15,108.82,11.97
45.1,3.78,38.1,3.77,1000.0,2.0,1.0,1.0,137.1,7.0,6.42,136.7,7.0,6.41,10.0,140.0,50.0,11.79,93.06,213.78,26.94,0.59,21.0,1.0,12.11,121.4,11.97
35.4,3.8,34.7,3.77,1300.0,2.0,1.0,1.0,160.7,7.0,6.42,159.0,7.0,6.43,13.0,140.0,50.0,11.74,89.36,181.35,31.5,0.23,12.6,1.0,12.18,129.29,11.97
42.4,3.78,32.1,3.76,700.0,2.0,1.0,1.0,155.7,7.0,6.43,142.1,7.0,6.42,7.0,140.0,50.0,11.67,63.27,152.69,40.27,0.41,16.9,1.0,12.22,118.41,11.97
37.5,3.8,42.8,3.77,7.0,2.0,1.0,1.0,147.1,7.0,6.42,131.0,7.0,6.43,7.0,140.0,50.0,11.97,77.48,133.62,25.54,0.42,14.2,1.0,12.29,113.12,11.97
39.8,3.75,42.2,3.79,700.0,2.0,1.0,1.0,149.7,7.0,6.42,162.7,7.0,6.41,7.0,140.0,50.0,12.43,73.89,130.17,17.95,0.42,11.1,1.0,12.33,114.41,11.97
25.8,3.75,34.3,3.79,700.0,2.0,1.0,1.0,148.8,7.0,6.41,160.6,7.0,6.43,7.0,140.0,50.0,11.69,72.81,142.38,36.51,0.41,21.2,1.0,12.28,114.52,11.97
40.0,3.76,45.7,3.77,700.0,2.0,1.0,1.0,157.4,7.0,6.45,156.4,7.0,6.4,7.0,140.0,50.0,11.59,72.0,126.31,37.09,0.41,17.5,1.0,12.16,117.88,11.97
33.9,3.77,37.3,3.78,1300.0,2.0,1.0,1.0,165.3,7.0,6.41,158.7,7.0,6.41,13.0,140.0,50.0,11.76,107.61,188.69,35.18,0.23,18.7,1.0,12.22,116.19,11.97
32.8,3.75,38.4,3.77,1300.0,2.0,1.0,1.0,158.6,7.0,6.4,145.3,7.0,6.4,13.0,140.0,50.0,11.7,88.11,176.95,23.14,0.23,10.7,1.0,12.24,114.95,11.97
34.5,3.75,44.0,3.79,300.0,1.0,1.0,2.0,100.1,8.0,6.61,123.6,8.0,6.62,3.0,140.0,50.0,11.87,83.13,184.78,25.7,0.55,37.7,2.0,9.53,133.09,11.97
33.6,3.79,38.1,3.79,1300.0,2.0,1.0,1.0,137.7,7.0,6.42,139.8,7.0,6.42,13.0,140.0,50.0,11.92,74.43,123.87,20.29,0.23,22.8,1.0,12.1,117.61,11.97
44.7,3.77,54.2,3.77,300.0,1.0,1.0,2.0,112.9,8.0,6.6,121.9,8.0,6.62,3.0,150.0,50.0,11.79,115.71,182.98,36.97,0.53,31.9,2.0,9.53,137.91,11.97
29.6,3.81,40.3,3.79,1000.0,2.0,1.0,1.0,146.8,7.0,6.42,151.5,7.0,6.42,10.0,140.0,50.0,11.78,103.77,177.01,58.68,0.58,29.3,1.0,12.12,118.09,11.97
29.6,3.81,43.6,3.79,1300.0,2.0,1.0,1.0,123.7,7.0,6.42,158.1,7.0,6.4,13.0,140.0,50.0,11.8,69.27,120.81,18.66,0.23,12.0,1.0,12.19,124.14,11.97
42.0,3.77,30.2,3.8,700.0,2.0,1.0,1.0,162.5,7.0,6.44,149.2,7.0,6.4,7.0,140.0,50.0,11.59,62.25,137.37,37.09,0.41,13.5,1.0,12.25,119.28,11.97
44.4,3.75,38.9,3.78,1000.0,2.0,1.0,1.0,139.8,7.0,6.42,137.5,7.0,6.42,10.0,140.0,50.0,11.54,91.28,190.52,45.44,0.6,14.8,1.0,12.25,119.13,11.97
39.8,3.77,55.0,3.77,300.0,1.0,1.0,2.0,103.8,8.0,6.62,105.0,8.0,6.6,3.0,140.0,50.0,11.8,74.37,175.0,21.29,0.54,35.1,2.0,9.6,137.29,11.97
37.7,3.76,36.1,3.79,1300.0,2.0,1.0,1.0,156.5,7.0,6.44,156.9,7.0,6.4,13.0,140.0,50.0,11.69,85.03,178.64,24.14,0.22,15.0,1.0,12.16,119.27,11.97
43.1,3.78,47.6,3.77,3.0,1.0,1.0,2.0,110.7,8.0,6.63,125.5,8.0,6.6,3.0,140.0,50.0,11.75,93.72,182.5,32.4,0.55,30.7,2.0,9.53,129.97,11.97
28.1,3.75,35.1,3.77,1300.0,2.0,1.0,1.0,127.9,7.0,6.42,163.3,7.0,6.41,13.0,140.0,50.0,11.75,78.28,181.89,19.93,0.23,9.1,1.0,12.25,112.6,11.97
31.0,3.8,35.7,3.77,1300.0,2.0,1.0,1.0,142.3,7.0,6.42,132.8,7.0,6.42,13.0,140.0,50.0,11.92,90.17,201.44,28.67,0.23,15.3,1.0,12.26,116.89,11.97
52.9,3.75,48.8,3.76,300.0,1.0,1.0,2.0,107.1,8.0,6.63,109.5,8.0,6.6,3.0,140.0,50.0,11.85,83.76,196.05,25.7,0.55,29.8,2.0,9.59,140.2,11.97
36.6,3.75,44.9,3.75,700.0,2.0,1.0,1.0,163.4,7.0,6.41,135.1,7.0,6.4,7.0,140.0,50.0,11.58,76.74,125.15,30.45,0.41,9.4,1.0,12.29,113.66,11.97
30.7,3.77,40.1,3.79,1300.0,2.0,1.0,1.0,127.7,7.0,6.42,157.4,7.0,6.41,13.0,140.0,50.0,11.73,94.3,179.1,25.08,0.23,16.3,1.0,12.12,119.39,11.97
36.4,3.77,41.3,3.77,1300.0,2.0,1.0,1.0,142.6,7.0,6.42,188.7,7.0,6.41,13.0,140.0,50.0,12.13,51.76,99.09,10.8,0.23,12.1,1.0,12.23,127.41,11.97
39.7,3.75,36.3,3.77,1300.0,2.0,1.0,1.0,139.2,7.0,6.42,147.6,7.0,6.42,13.0,140.0,50.0,11.9,72.4,152.61,17.26,0.23,14.4,1.0,12.17,121.87,11.97
40.8,3.76,45.4,3.77,1300.0,2.0,1.0,1.0,157.5,7.0,6.42,143.8,7.0,6.42,13.0,140.0,50.0,11.83,88.28,203.28,25.89,0.23,17.2,1.0,12.17,118.84,11.97
31.7,3.78,27.4,3.79,1300.0,2.0,1.0,1.0,148.2,7.0,6.42,123.9,7.0,6.4,13.0,140.0,50.0,11.78,96.22,180.51,26.28,0.23,19.8,1.0,12.23,123.49,11.97
53.3,3.75,41.3,3.8,300.0,1.0,1.0,2.0,98.2,8.0,6.6,114.0,8.0,6.62,3.0,140.0,50.0,11.48,82.03,173.45,20.68,0.55,33.2,2.0,9.54,137.61,11.97
27.0,3.79,33.7,3.77,1300.0,2.0,1.0,1.0,163.4,7.0,6.43,163.0,7.0,6.42,13.0,150.0,50.0,12.29,104.35,194.28,31.07,0.23,16.8,1.0,12.18,119.67,11.97
31.6,3.75,31.6,3.79,1300.0,2.0,1.0,1.0,157.8,7.0,6.42,143.4,7.0,6.4,13.0,140.0,50.0,11.74,86.78,171.12,24.4,0.23,20.7,1.0,12.06,116.24,11.97
41.0,3.75,36.8,3.79,300.0,1.0,1.0,2.0,104.5,8.0,6.62,126.1,8.0,6.6,3.0,140.0,50.0,11.83,111.02,175.8,40.42,0.54,29.3,2.0,9.55,142.64,11.97
32.3,3.78,45.3,3.77,1300.0,2.0,1.0,1.0,148.6,7.0,6.41,169.0,7.0,6.41,13.0,140.0,50.0,11.86,70.55,110.8,11.63,0.23,11.5,1.0,12.24,128.6,11.97
36.6,3.75,50.6,3.77,400.0,1.0,1.0,2.0,115.4,8.0,6.62,123.8,8.0,6.61,4.0,140.0,50.0,11.76,79.94,193.39,21.31,0.42,54.7,1.0,12.05,130.74,11.98
47.3,3.77,29.9,3.78,1000.0,2.0,1.0,1.0,137.9,7.0,6.42,133.8,7.0,6.42,10.0,140.0,50.0,11.83,109.23,208.98,29.62,0.59,10.6,1.0,12.26,120.42,11.97
50.7,3.78,44.5,3.76,300.0,1.0,1.0,2.0,113.5,8.0,6.61,116.8,8.0,6.61,3.0,140.0,50.0,12.3,107.11,187.6,33.66,0.55,29.8,2.0,9.55,129.97,11.97
33.8,3.76,32.6,3.79,700.0,2.0,1.0,1.0,139.5,7.0,6.42,158.1,7.0,6.41,7.0,140.0,50.0,11.66,69.17,144.57,45.79,0.41,26.1,1.0,12.27,115.97,11.97
33.0,3.77,31.7,3.77,1300.0,2.0,1.0,1.0,159.9,7.0,6.41,169.9,7.0,6.41,13.0,140.0,50.0,11.77,87.61,198.09,24.31,0.23,12.1,1.0,12.23,118.66,11.97
26.8,3.78,36.8,3.78,1300.0,2.0,1.0,1.0,136.5,7.0,6.42,159.5,7.0,6.4,13.0,140.0,50.0,11.92,68.14,111.18,18.76,0.23,13.4,1.0,12.25,112.17,11.97
29.3,3.81,42.8,3.79,70.0,2.0,1.0,1.0,145.5,7.0,6.41,144.6,7.0,6.4,7.0,140.0,50.0,12.46,71.61,127.58,17.97,0.41,18.7,1.0,12.24,113.66,11.97
30.4,3.8,43.8,3.77,1100.0,2.0,1.0,1.0,155.2,7.0,6.42,152.9,7.0,6.43,11.0,140.0,50.0,11.45,81.12,133.5,47.46,0.13,15.2,1.0,12.22,128.05,11.97
39.3,3.77,31.5,3.78,700.0,2.0,1.0,1.0,172.6,7.0,6.41,130.6,7.0,6.42,7.0,140.0,50.0,11.59,70.95,126.92,22.81,0.42,27.2,1.0,12.23,119.71,11.97
44.5,3.77,39.5,3.79,30.0,1.0,1.0,2.0,97.4,8.0,6.63,108.8,8.0,6.61,3.0,140.0,50.0,11.81,111.21,190.71,41.39,0.53,35.4,2.0,9.55,135.48,11.97
35.8,3.75,35.1,3.77,700.0,2.0,1.0,1.0,147.9,7.0,6.42,144.8,7.0,6.4,7.0,140.0,50.0,12.33,69.86,132.16,22.32,0.41,9.9,1.0,12.17,115.45,11.97
32.7,3.75,36.8,3.77,1300.0,2.0,1.0,1.0,129.5,7.0,6.42,154.5,7.0,6.42,13.0,140.0,50.0,11.83,78.89,205.38,21.3,0.23,18.8,1.0,12.24,124.37,11.97
55.7,3.78,35.6,3.77,30.0,1.0,1.0,2.0,114.3,8.0,6.63,114.6,8.0,6.62,3.0,140.0,50.0,11.77,108.56,182.04,43.65,0.53,29.5,2.0,9.6,138.81,11.97
51.9,3.79,48.7,3.77,30.0,1.0,1.0,2.0,106.2,8.0,6.6,106.0,8.0,6.62,3.0,140.0,50.0,11.5,85.71,168.57,19.86,0.54,27.7,2.0,9.59,137.38,11.97
42.4,3.77,33.0,3.79,1300.0,2.0,1.0,1.0,125.1,7.0,6.44,154.5,7.0,6.41,13.0,140.0,50.0,11.65,90.77,188.02,25.89,0.23,12.5,1.0,12.19,122.61,11.97
43.6,3.78,41.8,3.77,1100.0,2.0,1.0,1.0,160.3,7.0,6.42,140.7,7.0,6.43,11.0,140.0,50.0,11.78,104.86,194.01,48.11,0.12,24.0,1.0,12.12,127.39,11.97
54.1,3.79,54.9,3.77,300.0,1.0,1.0,2.0,103.6,8.0,6.6,107.9,8.0,6.63,3.0,140.0,50.0,11.84,86.21,206.74,26.76,0.55,27.7,2.0,9.53,145.93,11.97
57.4,3.78,42.8,3.76,300.0,1.0,1.0,2.0,103.9,8.0,6.62,119.0,8.0,6.6,3.0,140.0,50.0,11.77,75.43,171.28,23.22,0.55,27.5,2.0,9.65,131.6,11.97
26.6,3.8,43.4,3.76,1300.0,2.0,1.0,1.0,131.2,7.0,6.42,153.0,7.0,6.4,13.0,140.0,50.0,11.9,68.15,115.24,15.69,0.22,18.0,1.0,12.18,118.16,11.97
30.0,3.75,46.0,3.76,1300.0,2.0,1.0,1.0,131.6,7.0,6.41,160.6,7.0,6.43,13.0,140.0,50.0,11.86,78.77,179.73,20.96,0.22,17.3,1.0,12.29,117.93,11.97
27.6,3.77,43.8,3.77,1300.0,2.0,1.0,1.0,146.2,7.0,6.41,137.1,7.0,6.4,13.0,140.0,50.0,12.46,67.3,97.25,11.43,0.22,12.5,1.0,12.28,115.63,11.97
39.2,3.75,34.1,3.76,700.0,2.0,1.0,1.0,149.6,7.0,6.44,158.4,7.0,6.42,7.0,140.0,50.0,11.55,75.6,125.6,37.82,0.41,22.4,1.0,12.12,116.28,11.97
31.7,3.77,38.7,3.77,1300.0,2.0,1.0,1.0,150.2,7.0,6.42,139.1,7.0,6.4,13.0,140.0,50.0,11.87,83.55,194.4,21.47,0.23,25.2,1.0,12.16,122.87,11.97
36.1,3.76,27.6,3.78,1300.0,2.0,1.0,1.0,121.1,7.0,6.41,143.3,7.0,6.4,13.0,140.0,50.0,11.82,72.23,123.46,16.14,0.23,15.7,1.0,12.1,126.22,11.97
46.4,3.78,44.7,3.79,300.0,1.0,1.0,2.0,88.4,8.0,6.62,98.3,8.0,6.63,3.0,140.0,50.0,12.29,109.96,195.11,35.24,0.55,30.1,2.0,9.59,136.96,11.97
52.0,3.78,36.9,3.78,30.0,1.0,1.0,2.0,96.3,8.0,6.62,116.5,8.0,6.6,3.0,140.0,50.0,11.82,105.12,190.15,43.88,0.54,31.7,2.0,9.51,130.15,11.97
37.6,3.76,43.5,3.77,300.0,1.0,1.0,2.0,102.2,8.0,6.63,76.0,8.0,6.61,3.0,140.0,50.0,11.47,91.39,176.98,23.54,0.55,30.2,2.0,9.6,137.59,11.97
45.8,3.78,41.4,3.8,300.0,1.0,1.0,2.0,93.5,8.0,6.62,108.9,8.0,6.6,3.0,140.0,50.0,11.48,85.88,172.86,21.36,0.55,36.6,2.0,9.53,122.01,11.97
33.0,3.77,33.6,3.78,700.0,2.0,1.0,1.0,157.3,7.0,6.4,145.8,7.0,6.4,7.0,140.0,50.0,11.54,63.13,144.03,42.15,0.41,16.6,1.0,12.24,113.94,11.97
47.4,3.76,49.5,3.77,400.0,1.0,1.0,2.0,118.4,8.0,6.61,116.7,8.0,6.6,4.0,150.0,50.0,11.78,114.74,195.52,35.79,0.4,55.9,1.0,12.07,173.0,11.97
27.5,3.8,38.3,3.75,700.0,2.0,1.0,1.0,153.6,7.0,6.42,148.4,7.0,6.43,7.0,140.0,50.0,11.6,69.57,125.67,26.57,0.41,15.6,1.0,12.17,118.91,11.97
39.5,3.75,50.8,3.76,300.0,1.0,1.0,2.0,99.3,8.0,6.6,108.0,8.0,6.62,3.0,140.0,50.0,11.87,88.59,210.21,25.38,0.55,31.3,2.0,9.62,126.51,11.97
52.0,3.79,51.5,3.75,300.0,1.0,1.0,2.0,101.6,8.0,6.62,111.3,8.0,6.6,3.0,140.0,50.0,11.75,97.84,211.44,24.17,0.55,32.2,2.0,9.67,134.83,11.97
50.5,3.76,47.1,3.8,1300.0,2.0,1.0,1.0,155.6,7.0,6.42,130.4,7.0,6.4,13.0,140.0,50.0,11.95,71.32,106.59,18.24,0.23,20.7,1.0,12.15,123.55,11.97
32.0,3.81,35.0,3.77,1300.0,2.0,1.0,1.0,129.1,7.0,6.41,141.9,7.0,6.42,13.0,140.0,50.0,11.8,77.68,194.14,17.54,0.22,19.8,1.0,12.08,119.16,11.97
32.8,3.78,39.7,3.77,1300.0,2.0,1.0,1.0,143.6,7.0,6.4,146.1,7.0,6.4,13.0,140.0,50.0,11.67,88.28,193.0,23.51,0.23,29.3,1.0,12.08,117.42,11.97
32.4,3.77,34.2,3.78,700.0,2.0,1.0,1.0,156.9,7.0,6.41,165.8,7.0,6.41,7.0,140.0,50.0,11.57,60.71,138.72,24.26,0.41,11.9,1.0,12.26,115.68,11.97
32.8,3.77,39.3,3.79,1000.0,2.0,1.0,1.0,152.9,7.0,6.44,145.9,7.0,6.4,10.0,140.0,50.0,11.59,62.79,135.54,40.95,0.6,15.6,1.0,12.13,119.95,11.97
32.2,3.78,31.8,3.77,1000.0,2.0,1.0,1.0,147.1,7.0,6.42,142.5,7.0,6.41,10.0,150.0,50.0,11.49,117.8,184.0,58.01,0.59,12.1,1.0,12.13,125.51,11.97
38.8,3.79,33.3,3.79,700.0,2.0,1.0,1.0,149.2,7.0,6.4,155.3,7.0,6.41,7.0,140.0,50.0,11.59,70.75,122.66,26.01,0.41,9.8,1.0,12.26,110.8,11.97
34.5,3.77,51.4,3.77,300.0,1.0,1.0,2.0,96.1,8.0,6.62,108.1,8.0,6.62,3.0,140.0,50.0,11.81,69.4,153.99,20.55,0.55,33.9,2.0,9.66,137.88,11.97
41.5,3.79,37.3,3.78,1000.0,2.0,1.0,1.0,139.5,7.0,6.41,125.9,7.0,6.41,10.0,140.0,50.0,11.87,94.5,199.12,31.43,0.6,16.1,1.0,12.13,116.42,11.97
28.7,3.81,34.8,3.79,700.0,2.0,1.0,1.0,137.3,7.0,6.44,172.7,7.0,6.4,7.0,140.0,50.0,11.55,73.12,133.69,34.66,0.41,8.7,1.0,12.32,113.22,11.97
31.3,3.76,39.1,3.77,1300.0,2.0,1.0,1.0,160.1,7.0,6.43,171.6,7.0,6.42,13.0,140.0,50.0,11.78,97.35,177.71,27.58,0.23,14.4,1.0,12.25,129.67,11.97
40.7,3.77,32.1,3.77,70.0,2.0,1.0,1.0,141.1,7.0,6.41,161.0,7.0,6.43,7.0,140.0,50.0,11.58,65.92,138.89,28.05,0.41,19.5,1.0,12.12,121.39,11.97
30.4,3.8,36.9,3.79,700.0,2.0,1.0,1.0,154.5,7.0,6.4,143.7,7.0,6.43,7.0,140.0,50.0,11.66,59.49,145.87,53.07,0.41,18.1,1.0,12.25,116.03,11.97
52.9,3.79,49.8,3.77,300.0,1.0,1.0,2.0,103.4,8.0,6.67,104.6,8.0,6.61,3.0,140.0,50.0,11.48,84.84,178.77,19.69,0.54,29.5,2.0,9.52,136.11,11.97
49.6,3.77,35.6,3.77,300.0,1.0,1.0,2.0,100.0,8.0,6.62,89.8,8.0,6.61,3.0,140.0,50.0,11.83,69.89,147.28,22.83,0.54,30.5,2.0,9.54,139.25,11.97
29.9,3.78,44.9,3.79,1300.0,2.0,1.0,1.0,120.1,7.0,6.4,144.1,7.0,6.41,13.0,140.0,50.0,11.68,84.19,175.54,24.5,0.24,12.4,1.0,12.17,115.96,11.97
50.0,3.77,51.0,3.79,3.0,1.0,1.0,2.0,102.7,8.0,6.6,98.8,8.0,6.62,3.0,140.0,50.0,11.81,75.3,162.54,23.1,0.55,29.3,2.0,9.56,124.78,11.97
50.5,3.78,55.9,3.77,300.0,1.0,1.0,2.0,102.3,8.0,6.62,127.2,8.0,6.6,3.0,140.0,50.0,11.77,110.72,189.5,35.86,0.54,36.5,2.0,9.5,141.18,11.97
29.4,3.75,40.5,3.79,700.0,2.0,1.0,1.0,161.7,7.0,6.42,127.7,7.0,6.42,7.0,140.0,50.0,11.57,74.24,139.24,24.63,0.41,15.8,1.0,12.21,120.99,11.97
38.0,3.77,44.5,3.77,900.0,2.0,1.0,1.0,132.1,7.0,6.41,144.8,7.0,6.4,9.0,140.0,50.0,12.47,82.83,173.46,25.22,0.51,19.9,1.0,12.22,115.15,11.97
30.9,3.84,36.3,3.79,1300.0,2.0,1.0,1.0,129.8,7.0,6.42,154.5,7.0,6.4,13.0,140.0,50.0,11.91,73.69,129.61,23.17,0.23,9.3,1.0,12.36,119.64,11.97
42.8,3.78,45.3,3.76,1100.0,2.0,1.0,1.0,131.1,7.0,6.43,140.7,7.0,6.43,11.0,140.0,50.0,11.92,59.2,118.55,15.23,0.13,16.0,1.0,12.13,137.02,11.97
30.8,3.79,42.8,3.78,1300.0,2.0,1.0,1.0,140.4,7.0,6.4,138.9,7.0,6.4,13.0,140.0,50.0,11.65,89.28,193.78,23.76,0.23,17.1,1.0,12.24,121.88,11.97
28.2,3.76,41.1,3.77,700.0,2.0,1.0,1.0,145.3,7.0,6.42,152.0,7.0,6.4,7.0,140.0,50.0,11.58,63.37,128.12,25.82,0.41,14.6,1.0,12.26,116.13,11.97
52.7,3.76,56.8,3.77,30.0,1.0,1.0,2.0,90.6,8.0,6.61,101.5,8.0,6.61,3.0,150.0,50.0,11.81,103.71,191.18,43.14,0.53,32.4,2.0,9.54,138.14,11.97
35.0,3.83,40.6,3.78,700.0,2.0,1.0,1.0,154.9,7.0,6.42,162.8,7.0,6.4,7.0,140.0,50.0,11.57,80.42,125.89,28.05,0.41,14.3,1.0,12.21,113.63,11.97
37.0,3.75,34.7,3.79,300.0,1.0,1.0,2.0,107.9,8.0,6.61,114.8,8.0,6.6,3.0,150.0,50.0,11.8,121.22,195.51,42.78,0.53,32.7,2.0,9.61,135.29,11.97
51.6,3.76,43.5,3.79,400.0,1.0,1.0,2.0,102.4,8.0,6.6,122.0,8.0,6.62,4.0,140.0,50.0,11.66,72.56,149.59,20.62,0.42,51.3,1.0,12.01,138.97,11.97
29.3,3.78,35.0,3.75,70.0,2.0,1.0,1.0,125.1,7.0,6.42,177.0,7.0,6.4,7.0,140.0,50.0,11.54,68.59,125.41,38.3,0.41,14.3,1.0,12.28,112.43,11.97
33.6,3.81,35.1,3.78,1300.0,2.0,1.0,1.0,139.8,7.0,6.42,157.7,7.0,6.42,13.0,140.0,50.0,11.81,103.08,174.1,24.72,0.23,11.6,1.0,12.24,126.3,11.97
29.3,3.78,28.6,3.79,1300.0,2.0,1.0,1.0,140.9,7.0,6.42,164.0,7.0,6.4,13.0,140.0,50.0,11.73,87.12,194.17,22.89,0.22,24.2,1.0,12.03,125.03,11.97
38.5,3.77,33.7,3.79,1300.0,2.0,1.0,1.0,113.6,7.0,6.42,167.8,7.0,6.42,13.0,140.0,50.0,11.74,92.81,182.79,22.01,0.23,15.6,1.0,12.1,114.97,11.97
37.1,3.78,43.9,3.77,1300.0,2.0,1.0,1.0,174.6,7.0,6.42,150.3,7.0,6.43,13.0,140.0,50.0,11.77,88.35,198.74,24.15,0.23,15.9,1.0,12.1,123.42,11.97
31.1,3.77,46.3,3.77,1000.0,2.0,1.0,1.0,156.4,7.0,6.44,151.5,7.0,6.41,10.0,140.0,50.0,11.4,80.93,196.73,39.24,0.59,23.2,1.0,12.11,125.3,11.97
44.8,3.76,31.7,3.76,700.0,2.0,1.0,1.0,156.5,7.0,6.41,139.7,7.0,6.42,7.0,140.0,50.0,11.72,74.81,129.82,23.4,0.41,20.0,1.0,12.29,114.83,11.97
56.2,3.75,47.5,3.77,300.0,1.0,1.0,2.0,103.1,8.0,6.62,110.3,8.0,6.6,3.0,140.0,50.0,11.78,116.54,190.98,36.53,0.54,27.6,2.0,9.55,134.62,11.97
44.8,3.79,39.5,3.79,1300.0,2.0,1.0,1.0,129.5,7.0,6.4,146.8,7.0,6.42,13.0,140.0,50.0,11.82,65.87,117.57,12.18,0.22,10.8,1.0,12.29,119.95,11.97
42.8,3.76,31.3,3.79,1300.0,2.0,1.0,1.0,121.4,7.0,6.41,144.1,7.0,6.42,13.0,140.0,50.0,11.81,76.6,165.35,17.27,0.23,13.9,1.0,12.19,125.42,11.97
32.8,3.78,42.3,3.75,30.0,1.0,1.0,2.0,94.4,8.0,6.61,107.0,8.0,6.6,3.0,140.0,50.0,11.71,88.55,198.82,38.39,0.55,31.4,2.0,9.62,136.17,11.97
36.8,3.77,42.8,3.78,1300.0,2.0,1.0,1.0,153.1,7.0,6.42,146.5,7.0,6.4,13.0,140.0,50.0,11.92,76.05,102.01,22.92,0.22,15.8,1.0,12.3,117.23,11.97
34.4,3.78,35.5,3.78,1300.0,2.0,1.0,1.0,144.1,7.0,6.42,153.5,7.0,6.4,13.0,140.0,50.0,11.91,77.38,138.09,26.02,0.23,14.8,1.0,12.24,127.13,11.97
41.0,3.77,44.7,3.79,1100.0,2.0,1.0,1.0,136.0,7.0,6.43,153.7,7.0,6.41,11.0,150.0,50.0,11.48,109.89,192.05,59.57,0.12,11.6,1.0,12.21,135.15,11.97
32.0,3.81,32.4,3.79,1100.0,2.0,1.0,1.0,157.1,7.0,6.42,146.3,7.0,6.4,11.0,140.0,50.0,12.47,94.17,191.12,25.91,0.13,16.1,1.0,12.23,123.64,11.97
32.5,3.75,44.6,3.79,700.0,2.0,1.0,1.0,155.4,7.0,6.42,145.5,7.0,6.4,7.0,140.0,50.0,11.67,77.41,137.07,41.51,0.41,12.4,1.0,12.23,114.29,11.97
27.7,3.75,40.1,3.76,1300.0,2.0,1.0,1.0,137.1,7.0,6.42,155.8,7.0,6.41,13.0,140.0,50.0,11.74,88.93,186.75,29.36,0.22,14.7,1.0,12.14,117.55,11.97
47.7,3.79,38.0,3.77,300.0,1.0,1.0,2.0,105.0,8.0,6.64,113.5,8.0,6.6,3.0,140.0,50.0,11.48,84.86,160.81,20.46,0.55,33.5,2.0,9.58,143.0,11.97
